timestamp,price_eur
2025-03-30T03:25:01+00:00,83755.16
2025-03-30T03:30:02+00:00,83431.26
2025-03-30T03:35:01+00:00,83352.32
2025-03-30T03:40:01+00:00,83352.32
2025-03-30T03:45:01+00:00,83352.32
2025-03-30T03:50:01+00:00,83352.32
2025-03-30T03:55:01+00:00,83264.15
2025-03-30T04:00:01+00:00,83352.32
2025-03-30T04:05:01+00:00,83264.15
2025-03-30T04:10:01+00:00,83352.32
2025-03-30T04:15:02+00:00,83144.15
2025-03-30T04:20:01+00:00,83352.32
2025-03-30T04:25:01+00:00,83094.60
2025-03-30T04:30:01+00:00,83094.60
2025-03-30T04:35:01+00:00,83144.15
2025-03-30T04:40:01+00:00,83144.15
2025-03-30T04:45:01+00:00,83094.60
2025-03-30T04:50:02+00:00,83203.60
2025-03-30T04:55:01+00:00,83203.60
2025-03-30T05:00:01+00:00,83203.60
2025-03-30T05:05:01+00:00,83755.16
2025-03-30T05:10:01+00:00,83755.16
2025-03-30T05:15:01+00:00,83755.16
2025-03-30T05:20:01+00:00,83154.60
2025-03-30T05:25:01+00:00,83755.16
2025-03-30T05:30:01+00:00,83755.16
2025-03-30T05:35:01+00:00,83755.16
2025-03-30T05:40:01+00:00,83755.16
2025-03-30T05:45:01+00:00,83755.16
2025-03-30T05:50:01+00:00,83755.16
2025-03-30T05:55:01+00:00,83755.16
2025-03-30T06:00:01+00:00,83755.16
2025-03-30T06:05:01+00:00,83755.16
2025-03-30T06:10:01+00:00,83755.16
2025-03-30T06:15:01+00:00,83755.16
2025-03-30T06:20:01+00:00,83755.16
2025-03-30T06:25:02+00:00,83755.16
2025-03-30T06:30:01+00:00,83755.16
2025-03-30T06:35:01+00:00,83755.16
2025-03-30T06:40:01+00:00,83755.16
2025-03-30T06:45:01+00:00,83755.16
2025-03-30T06:50:01+00:00,83755.16
2025-03-30T06:55:01+00:00,83755.16
2025-03-30T07:00:01+00:00,83755.16
2025-03-30T07:05:01+00:00,83755.16
2025-03-30T07:10:02+00:00,83755.16
2025-03-30T07:15:01+00:00,83755.16
2025-03-30T07:20:02+00:00,83755.16
2025-03-30T07:25:01+00:00,83755.16
2025-03-30T07:30:01+00:00,83755.16
2025-03-30T07:35:01+00:00,83755.16
2025-03-30T07:40:01+00:00,83755.16
2025-03-30T07:45:01+00:00,83755.16
2025-03-30T07:50:01+00:00,83755.16
2025-03-30T07:55:01+00:00,83755.16
2025-03-30T08:00:01+00:00,83755.16
2025-03-30T08:05:01+00:00,83755.16
2025-03-30T08:10:01+00:00,83755.16
2025-03-30T08:15:01+00:00,83755.16
2025-03-30T08:20:01+00:00,83755.16
2025-03-30T08:25:01+00:00,83755.16
2025-03-30T08:30:01+00:00,83755.16
2025-03-30T08:35:01+00:00,83755.16
2025-03-30T08:40:01+00:00,83755.16
2025-03-30T08:45:01+00:00,83755.16
2025-03-30T08:50:02+00:00,83755.16
2025-03-30T08:55:01+00:00,83755.16
2025-03-30T09:00:01+00:00,83755.16
2025-03-30T09:05:01+00:00,83755.16
2025-03-30T09:10:01+00:00,83755.16
2025-03-30T09:15:01+00:00,83755.16
2025-03-30T09:20:01+00:00,83755.16
2025-03-30T09:25:02+00:00,83755.16
2025-03-30T09:30:01+00:00,83755.16
2025-03-30T09:35:02+00:00,83755.16
2025-03-30T09:40:01+00:00,83755.16
2025-03-30T09:45:01+00:00,83438.01
2025-03-30T09:50:01+00:00,83755.16
2025-03-30T09:55:01+00:00,83755.16
2025-03-30T10:00:02+00:00,83755.16
2025-03-30T10:05:01+00:00,83755.16
2025-03-30T10:10:02+00:00,83755.16
2025-03-30T10:15:01+00:00,83755.16
2025-03-30T10:20:01+00:00,83755.16
2025-03-30T10:25:01+00:00,83755.16
2025-03-30T10:30:01+00:00,83755.16
2025-03-30T10:35:01+00:00,83755.16
2025-03-30T10:40:01+00:00,83755.16
2025-03-30T10:45:01+00:00,83755.16
2025-03-30T10:50:01+00:00,83122.96
2025-03-30T10:55:02+00:00,83755.16
2025-03-30T11:00:01+00:00,83755.16
2025-03-30T11:05:01+00:00,83755.16
2025-03-30T11:10:01+00:00,83755.16
2025-03-30T11:15:01+00:00,83755.16
2025-03-30T11:20:01+00:00,83755.16
2025-03-30T11:25:01+00:00,83755.16
2025-03-30T11:30:01+00:00,83755.16
2025-03-30T11:35:01+00:00,83755.16
2025-03-30T11:40:02+00:00,83755.16
2025-03-30T11:45:01+00:00,83755.16
2025-03-30T11:50:02+00:00,83755.16
2025-03-30T11:55:01+00:00,83755.16
2025-03-30T12:00:01+00:00,83755.16
2025-03-30T12:05:01+00:00,83755.16
2025-03-30T12:10:01+00:00,83755.16
2025-03-30T12:15:01+00:00,83755.16
2025-03-30T12:20:01+00:00,83755.16
2025-03-30T12:25:02+00:00,83755.16
2025-03-30T12:30:01+00:00,83755.16
2025-03-30T12:35:01+00:00,83755.16
2025-03-30T12:40:01+00:00,83755.16
2025-03-30T12:45:01+00:00,83755.16
2025-03-30T12:50:01+00:00,83755.16
2025-03-30T12:55:01+00:00,83755.16
2025-03-30T13:00:01+00:00,83755.16
2025-03-30T13:05:01+00:00,83755.16
2025-03-30T13:10:02+00:00,83755.16
2025-03-30T13:15:01+00:00,83755.16
2025-03-30T13:20:01+00:00,83755.16
2025-03-30T13:25:01+00:00,83755.16
2025-03-30T13:30:01+00:00,83755.16
2025-03-30T13:35:01+00:00,83755.16
2025-03-30T13:40:01+00:00,83755.16
2025-03-30T13:45:02+00:00,83755.16
2025-03-30T13:50:01+00:00,83755.16
2025-03-30T13:55:01+00:00,83755.16
2025-03-30T14:00:01+00:00,83755.16
2025-03-30T14:05:01+00:00,83755.16
2025-03-30T14:10:01+00:00,83755.16
2025-03-30T14:15:01+00:00,83755.16
2025-03-30T14:20:01+00:00,83755.16
2025-03-30T14:25:01+00:00,83755.16
2025-03-30T14:30:02+00:00,83755.16
2025-03-30T14:35:01+00:00,83755.16
2025-03-30T14:40:02+00:00,83755.16
2025-03-30T14:45:01+00:00,83755.16
2025-03-30T14:50:01+00:00,83755.16
2025-03-30T14:55:01+00:00,83755.16
2025-03-30T15:00:01+00:00,83755.16
2025-03-30T15:05:01+00:00,83755.16
2025-03-30T15:10:01+00:00,83755.16
2025-03-30T15:15:01+00:00,83755.16
2025-03-30T15:20:01+00:00,83755.16
2025-03-30T15:25:02+00:00,83755.16
2025-03-30T15:30:01+00:00,83755.16
2025-03-30T15:35:01+00:00,83755.16
2025-03-30T15:40:01+00:00,83755.16
2025-03-30T15:45:01+00:00,83755.16
2025-03-30T15:50:01+00:00,83755.16
2025-03-30T15:55:01+00:00,83755.16
2025-03-30T16:00:02+00:00,83755.16
2025-03-30T16:05:01+00:00,83755.16
2025-03-30T16:10:02+00:00,83755.16
2025-03-30T16:15:01+00:00,83755.16
2025-03-30T16:20:01+00:00,83755.16
2025-03-30T16:25:01+00:00,83755.16
2025-03-30T16:30:01+00:00,83755.16
2025-03-30T16:35:01+00:00,83755.16
2025-03-30T16:40:01+00:00,83755.16
2025-03-30T16:45:02+00:00,83755.16
2025-03-30T16:50:01+00:00,83755.16
2025-03-30T16:55:01+00:00,83755.16
2025-03-30T17:00:01+00:00,83755.16
2025-03-30T17:05:01+00:00,83755.16
2025-03-30T17:10:01+00:00,83755.16
2025-03-30T17:15:01+00:00,83755.16
2025-03-30T17:20:01+00:00,83755.16
2025-03-30T17:25:01+00:00,83755.16
2025-03-30T17:30:02+00:00,83755.16
2025-03-30T17:35:01+00:00,83755.16
2025-03-30T17:40:02+00:00,83755.16
2025-03-30T17:45:01+00:00,83755.16
2025-03-30T17:50:01+00:00,83755.16
2025-03-30T17:55:01+00:00,83755.16
2025-03-30T18:00:01+00:00,83755.16
2025-03-30T18:05:01+00:00,83755.16
2025-03-30T18:10:01+00:00,83755.16
2025-03-30T18:15:02+00:00,83755.16
2025-03-30T18:20:01+00:00,83755.16
2025-03-30T18:25:01+00:00,83755.16
2025-03-30T18:30:01+00:00,83755.16
2025-03-30T18:35:01+00:00,83755.16
2025-03-30T18:40:01+00:00,83755.16
2025-03-30T18:45:01+00:00,83755.16
2025-03-30T18:50:01+00:00,83755.16
2025-03-30T18:55:01+00:00,83755.16
2025-03-30T19:00:02+00:00,83755.16
2025-03-30T19:05:01+00:00,83755.16
2025-03-30T19:10:02+00:00,83755.16
2025-03-30T19:15:01+00:00,83755.16
2025-03-30T19:20:01+00:00,83755.16
2025-03-30T19:25:01+00:00,83755.16
2025-03-30T19:30:01+00:00,83755.16
2025-03-30T19:35:01+00:00,83755.16
2025-03-30T19:40:01+00:00,83755.16
2025-03-30T19:45:02+00:00,83755.16
2025-03-30T19:50:01+00:00,83755.16
2025-03-30T19:55:01+00:00,83755.16
2025-03-30T20:00:01+00:00,83755.16
2025-03-30T20:05:01+00:00,83755.16
2025-03-30T20:10:01+00:00,83755.16
2025-03-30T20:15:01+00:00,83755.16
2025-03-30T20:20:01+00:00,83755.16
2025-03-30T20:25:02+00:00,83755.16
2025-03-30T20:30:01+00:00,83755.16
2025-03-30T20:35:01+00:00,83755.16
2025-03-30T20:40:01+00:00,83755.16
2025-03-30T20:45:01+00:00,83755.16
2025-03-30T20:50:01+00:00,83755.16
2025-03-30T20:55:01+00:00,83755.16
2025-03-30T21:00:02+00:00,83755.16
2025-03-30T21:05:01+00:00,83755.16
2025-03-30T21:10:02+00:00,83755.16
2025-03-30T21:15:01+00:00,82680.72
2025-03-30T21:20:01+00:00,83755.16
2025-03-30T21:25:01+00:00,82614.46
2025-03-30T21:30:01+00:00,82787.50
2025-03-30T21:35:01+00:00,82787.50
2025-03-30T21:40:01+00:00,82500.01
2025-03-30T21:45:01+00:00,82694.50
2025-03-30T21:50:01+00:00,82500.01
2025-03-30T21:55:01+00:00,82500.01
2025-03-30T22:00:01+00:00,82254.01
2025-03-30T22:05:02+00:00,82254.01
2025-03-30T22:10:01+00:00,82254.01
2025-03-30T22:15:01+00:00,82254.01
2025-03-30T22:20:01+00:00,82112.61
2025-03-30T22:25:01+00:00,82116.39
2025-03-30T22:30:01+00:00,82405.51
2025-03-30T22:35:01+00:00,82262.98
2025-03-30T22:40:01+00:00,82706.02
2025-03-30T22:45:01+00:00,82769.00
2025-03-30T22:50:01+00:00,82734.39
2025-03-30T22:55:01+00:00,82653.34
2025-03-30T23:00:01+00:00,82628.43
2025-03-30T23:05:01+00:00,82503.51
2025-03-30T23:10:02+00:00,82384.04
2025-03-30T23:15:01+00:00,82276.77
2025-03-30T23:20:01+00:00,82530.70
2025-03-30T23:25:01+00:00,82323.71
2025-03-30T23:30:02+00:00,82260.84
2025-03-30T23:35:01+00:00,82227.37
2025-03-30T23:40:01+00:00,82316.53
2025-03-30T23:45:01+00:00,82455.38
2025-03-30T23:50:02+00:00,82257.36
2025-03-30T23:55:01+00:00,82437.75
2025-03-31T00:00:01+00:00,82535.27
2025-03-31T00:05:01+00:00,82328.00
2025-03-31T00:10:01+00:00,82230.24
2025-03-31T00:15:01+00:00,82227.65
2025-03-31T00:20:01+00:00,82244.85
2025-03-31T00:25:01+00:00,82082.04
2025-03-31T00:30:01+00:00,82045.54
2025-03-31T00:35:01+00:00,81820.27
2025-03-31T00:40:01+00:00,81692.29
2025-03-31T00:45:02+00:00,81432.69
2025-03-31T00:50:01+00:00,81429.66
